,High,Low,Close
108,0.094409,0.10096000000000001,0.06754600000000001
109,0.093753,0.108806,0.084412
110,0.089528,0.106228,0.08835499999999999
111,0.100674,0.103749,0.07971
112,0.097606,0.101486,0.080348
113,0.089891,0.089891,0.068721
114,0.088413,0.096149,0.080652
115,0.103202,0.108972,0.096694
116,0.102755,0.105841,0.075347
117,0.09789099999999999,0.11698800000000001,0.08265299999999999
118,0.094051,0.103834,0.07506900000000001
119,0.094087,0.10349900000000001,0.08755800000000001
120,0.086931,0.087377,0.06702799999999999
121,0.088574,0.08959199999999999,0.066182
122,0.099097,0.134849,0.097194
123,0.10393,0.10580999999999999,0.07832
124,0.092383,0.11170899999999999,0.083531
125,0.09338400000000001,0.107706,0.090357
126,0.09037,0.113864,0.078673
127,0.08968999999999999,0.09789500000000001,0.069602
128,0.095419,0.11088699999999999,0.087519
129,0.106824,0.111453,0.100738
130,0.10912000000000001,0.125076,0.10739800000000001
131,0.089912,0.129439,0.08929400000000001
132,0.10445399999999999,0.10798699999999999,0.078014
133,0.10243,0.10293599999999999,0.08355800000000001
134,0.090861,0.10966300000000001,0.090571
135,0.099844,0.118038,0.096288
136,0.10196000000000001,0.114434,0.09506
137,0.099763,0.100708,0.088161
138,0.08425099999999999,0.08505900000000001,0.07064
139,0.089892,0.094738,0.070024
140,0.093487,0.097942,0.058448
141,0.092022,0.11894,0.08895800000000001
142,0.09939500000000001,0.11445699999999999,0.096694
143,0.099856,0.103,0.078278
144,0.087122,0.088274,0.074778
145,0.099639,0.106498,0.09353
146,0.09575399999999999,0.101253,0.086476
147,0.098241,0.121227,0.09287999999999999
148,0.090415,0.101151,0.08408
149,0.094914,0.094914,0.082153
150,0.088232,0.0905,0.069245
151,0.099855,0.113005,0.097247
152,0.080026,0.080874,0.023078
153,0.101323,0.10349900000000001,0.059852999999999996
154,0.083969,0.11646199999999998,0.07595
155,0.101286,0.1281,0.097444
156,0.10998499999999999,0.122047,0.09575299999999999
157,0.061412,0.119966,0.058607000000000006
158,0.110956,0.118277,0.09952899999999999
159,0.099204,0.12323699999999999,0.095019
160,0.103901,0.138479,0.10272
161,0.108051,0.133899,0.100334
162,0.099524,0.100687,0.074613
163,0.101577,0.118558,0.09871
164,0.109604,0.114324,0.10429300000000001
165,0.10931600000000001,0.125115,0.10590799999999999
166,0.10549700000000001,0.107351,0.078701
167,0.096275,0.111393,0.088562
168,0.085851,0.09338400000000001,0.075862
169,0.09102400000000001,0.09517,0.073181
170,0.08465800000000001,0.100009,0.084634
171,0.086036,0.089266,0.058038
172,0.07664299999999999,0.08115399999999999,0.035456
173,0.073931,0.111002,0.062918
174,0.099358,0.101962,0.079226
175,0.084775,0.11966099999999999,0.080229
176,0.076422,0.09443,0.066718
177,0.099031,0.109673,0.084601
178,0.074852,0.100025,0.07445700000000001
179,0.084991,0.096829,0.083785
180,0.099777,0.10273499999999999,0.077654
181,0.084616,0.103104,0.083137
182,0.089877,0.11152100000000001,0.087089
183,0.090382,0.101467,0.08315299999999999
184,0.090585,0.094529,0.070623
185,0.094201,0.097122,0.080126
186,0.079302,0.09158,0.074603
187,0.089046,0.09278600000000001,0.061127
188,0.083301,0.10002799999999999,0.074044
189,0.09535700000000001,0.106071,0.075826
190,0.080355,0.097761,0.07435499999999999
191,0.09289,0.097242,0.072997
192,0.088946,0.100629,0.07950399999999999
193,0.086768,0.088989,0.06954500000000001
194,0.091683,0.10246199999999998,0.08895
195,0.08705700000000001,0.09547,0.08365700000000001
196,0.087233,0.087888,0.066063
197,0.07864700000000001,0.095832,0.068023
198,0.092473,0.096415,0.06535
199,0.072113,0.075429,0.047507
200,0.096708,0.102358,0.078136
201,0.091598,0.094003,0.069328
202,0.091391,0.097241,0.075782
203,0.081478,0.1061,0.074598
204,0.10507000000000001,0.131359,0.101036
205,0.090133,0.12116500000000001,0.08882999999999999
206,0.094328,0.09984,0.085461
207,0.087105,0.094605,0.074072
208,0.095178,0.097498,0.070517
209,0.084364,0.110319,0.075922
210,0.08108,0.09447799999999999,0.077602
211,0.093907,0.107615,0.089303
212,0.08908200000000001,0.094532,0.078284
213,0.084338,0.10079400000000001,0.083803
214,0.085824,0.09648999999999999,0.079841
215,0.086901,0.093275,0.08315700000000001
216,0.095929,0.09969700000000001,0.088924
217,0.091543,0.093761,0.06949
218,0.099714,0.100457,0.08949700000000001
219,0.08737400000000001,0.089825,0.068766
220,0.139952,0.154652,0.130421
221,0.088635,0.090364,0.076555
222,0.080225,0.09446900000000001,0.077842
223,0.087697,0.110373,0.086216
224,0.093439,0.110911,0.091665
225,0.092174,0.097815,0.078828
226,0.09590800000000001,0.098433,0.089921
227,0.091335,0.10286700000000001,0.088118
228,0.093224,0.10729200000000001,0.087248
229,0.084851,0.093821,0.071291
230,0.084774,0.09225900000000001,0.080026
231,0.08554400000000001,0.08610599999999999,0.071713
232,0.07547000000000001,0.079738,0.063769
233,0.086761,0.11480599999999999,0.086214
234,0.089309,0.144174,0.082624
235,0.099377,0.113443,0.08948500000000001
236,0.076517,0.08948500000000001,0.0606
237,0.085891,0.091949,0.083091
238,0.085353,0.105582,0.084621
239,0.085222,0.08705299999999999,0.066294
240,0.086465,0.094145,0.081308
241,0.08666599999999999,0.087978,0.072076
242,0.081694,0.081866,0.073269
243,0.080445,0.10083500000000001,0.07990599999999999
244,0.070346,0.080039,0.045199
245,0.075297,0.09698,0.075297
246,0.08267999999999999,0.09336,0.08153400000000001
247,0.081687,0.083776,0.069595
248,0.094074,0.11071500000000001,0.081316
249,0.105322,0.111252,0.098065
250,0.084409,0.085341,0.07008099999999999
251,0.087947,0.08999800000000001,0.06941599999999999
252,0.095739,0.102075,0.092441
253,0.081092,0.083762,0.045426
254,0.020643,0.035242,0.015835
255,0.082854,0.098802,0.077099
256,0.073366,0.079061,0.06275499999999999
257,0.07195900000000001,0.073378,0.039917
258,0.07584,0.10405999999999999,0.074736
259,0.099689,0.107215,0.093706
260,0.095033,0.106967,0.091659
261,0.094074,0.095333,0.066608
262,0.14738199999999999,0.149256,0.116159
263,0.09037,0.09167,0.074814
264,0.081249,0.082221,0.064075
265,0.091063,0.09681000000000001,0.08634800000000001
266,0.075603,0.077582,0.0688
267,0.068712,0.078587,0.062352
268,0.084883,0.109122,0.08472400000000001
269,0.075866,0.089535,0.071701
270,0.083126,0.087189,0.061551999999999996
271,0.08203400000000001,0.083689,0.070272
272,0.088928,0.102557,0.08622
273,0.085882,0.08743300000000001,0.06504800000000001
274,0.08934500000000001,0.096425,0.075049
275,0.091536,0.093891,0.082028
276,0.075177,0.09030099999999999,0.071137
277,0.074491,0.091491,0.073438
278,0.084232,0.09401699999999999,0.07989500000000001
279,0.085602,0.089374,0.08222
280,0.07859,0.08894500000000001,0.077943
281,0.084221,0.091228,0.083621
282,0.087146,0.11376300000000002,0.086615
283,0.091499,0.095729,0.053389
284,0.07921900000000001,0.093088,0.07921900000000001
285,0.08111,0.096493,0.07585900000000001
286,0.079828,0.08371,0.067208
287,0.087358,0.091387,0.075376
288,0.094064,0.10014400000000001,0.049732
289,0.087158,0.103708,0.08173899999999999
290,0.081234,0.086362,0.07355199999999999
291,0.083758,0.085371,0.06684
292,0.08325199999999999,0.09514299999999999,0.07849199999999999
293,0.076575,0.08542000000000001,0.07333200000000001
294,0.07835299999999999,0.079814,0.066112
295,0.071988,0.079436,0.057133
296,0.079136,0.092872,0.074963
297,0.073576,0.077045,0.06205599999999999
298,0.071896,0.084837,0.070508
299,0.070599,0.07938300000000001,0.068449
300,0.079253,0.09261,0.07731299999999999
301,0.071538,0.076645,0.067285
302,0.074753,0.07925700000000001,0.060851999999999996
303,0.07558200000000001,0.084596,0.073385
304,0.07409099999999999,0.076553,0.063955
305,0.080179,0.087713,0.071978
306,0.071412,0.07685700000000001,0.069371
307,0.077276,0.08730299999999999,0.077234
308,0.075533,0.100199,0.075287
309,0.080616,0.100141,0.074753
310,0.081682,0.099104,0.078395
311,0.078483,0.090718,0.064606
312,0.088538,0.10429200000000001,0.08732899999999999
313,0.073197,0.0802,0.064315
314,0.089305,0.094041,0.077435
315,0.07076,0.072577,0.058988
316,0.076442,0.0931,0.076442
317,0.069345,0.07750399999999999,0.064829
318,0.07750900000000001,0.085053,0.06361699999999999
319,0.07624600000000001,0.082373,0.07220700000000001
320,0.079182,0.07923999999999999,0.061581
321,0.075897,0.090668,0.075877
322,0.071495,0.078493,0.06681000000000001
323,0.064509,0.067898,0.043401
324,0.072275,0.07325,0.061015
325,0.076668,0.088867,0.075464
326,0.111908,0.11723199999999999,0.10165
327,0.074376,0.078128,0.067099
328,0.075567,0.078218,0.066631
329,0.074601,0.075725,0.066367
330,0.06970599999999999,0.074753,0.05984299999999999
331,0.074075,0.08785499999999999,0.073745
332,0.064523,0.067109,0.057512
333,0.07422899999999999,0.075861,0.050076999999999997
334,0.06774,0.086315,0.060091
335,0.07552400000000001,0.078764,0.062878
336,0.072305,0.085738,0.07206599999999999
337,0.081358,0.081477,0.058714999999999996
338,0.08138300000000001,0.083327,0.063916
339,0.068642,0.094032,0.068582
340,0.079748,0.096821,0.078625
341,0.088778,0.101917,0.085119
342,0.070009,0.07377,0.0638
343,0.069382,0.070526,0.046926999999999996
344,0.075389,0.093438,0.07425599999999999
345,0.078355,0.090843,0.072287
346,0.07169400000000001,0.084477,0.061696
347,0.07053999999999999,0.073671,0.052666
348,0.082626,0.091935,0.07412300000000001
349,-0.006737000000000001,0.005446,-0.019798
350,0.069342,0.076599,0.05803200000000001
351,0.078595,0.087094,0.066061
352,0.064861,0.078516,0.061355999999999994
353,0.079068,0.090061,0.071962
354,0.084011,0.09174700000000001,0.077389
355,0.070042,0.088462,0.069388
356,0.069448,0.076661,0.064731
357,0.08684800000000001,0.09007899999999999,0.07851
358,0.066261,0.093665,0.06490499999999999
359,0.07163,0.08605,0.069388
360,0.070332,0.075534,0.062936
361,0.065846,0.08616,0.064929
362,0.064512,0.0714,0.06204
363,0.072306,0.082498,0.07153999999999999
364,0.065932,0.070119,0.045582
365,0.05965,0.067622,0.051717
366,0.071657,0.075237,0.055184000000000004
367,0.064087,0.07785700000000001,0.062602
368,0.072064,0.072449,0.055094000000000004
369,0.07153,0.074374,0.055138
370,0.067925,0.091962,0.065674
371,0.071213,0.07864299999999999,0.057121000000000005
372,0.06263300000000001,0.077311,0.061395000000000005
373,0.074917,0.078237,0.068378
374,0.067715,0.075417,0.06411499999999999
375,0.069221,0.072532,0.059809
376,0.06904199999999999,0.07083400000000001,0.058897000000000005
377,0.064169,0.074179,0.06412799999999999
378,0.077474,0.084094,0.071719
379,0.06521,0.070869,0.060207000000000004
380,0.070011,0.074431,0.053526
381,0.064613,0.068841,0.052955999999999996
382,0.074487,0.079109,0.07072
383,0.06665399999999999,0.078966,0.065234
384,0.070087,0.07808899999999999,0.063533
385,0.065603,0.07119400000000001,0.06049500000000001
386,0.07488500000000001,0.078563,0.063569
387,0.079486,0.083656,0.072749
388,0.072935,0.081356,0.069151
389,0.071358,0.07621900000000001,0.056341999999999996
390,0.068833,0.071762,0.059135
391,0.07006699999999999,0.0713,0.061977
392,0.073075,0.07621900000000001,0.06650700000000001
393,0.070389,0.078569,0.06841799999999999
394,0.069798,0.07196799999999999,0.065617
395,0.06607400000000001,0.06826,0.05869
396,0.070381,0.070757,0.05207899999999999
397,0.060724,0.06651,0.04841
398,0.071868,0.073766,0.058623
399,0.066725,0.082747,0.06546
400,0.069083,0.072226,0.053953999999999995
401,0.059215,0.067031,0.055419
402,0.07306599999999999,0.073601,0.06342300000000001
403,0.065471,0.068276,0.047162
404,0.06854400000000001,0.074814,0.060479
405,0.070396,0.08637,0.068749
406,0.069172,0.083011,0.06636399999999999
407,0.062606,0.069685,0.058965
408,0.063053,0.067213,0.05379
409,0.15684,0.160484,0.141611
410,0.062261000000000004,0.076299,0.061189
411,0.069965,0.11283399999999999,0.069498
412,0.067729,0.071757,0.060122
413,0.068918,0.081164,0.063795
414,0.07181599999999999,0.076886,0.06160499999999999
415,0.069911,0.073271,0.065161
416,0.063959,0.083538,0.063707
417,0.069851,0.074491,0.056714
418,0.069868,0.073534,0.056352
419,0.060999,0.07211000000000001,0.057663
420,0.05619,0.05927999999999999,0.048583
421,0.065962,0.077157,0.065799
422,0.060937,0.065489,0.058607000000000006
423,0.06004400000000001,0.068937,0.05881
424,0.06390900000000001,0.067308,0.051994000000000005
425,0.062081,0.07814,0.056253
426,0.063029,0.079885,0.062104
427,0.062284000000000006,0.065605,0.055640999999999996
428,0.060877999999999995,0.06592,0.05776799999999999
429,0.062932,0.068627,0.058552
430,0.062389,0.075475,0.061025
431,0.065451,0.082717,0.06501900000000001
432,0.063086,0.06955700000000001,0.059283
433,0.068962,0.084319,0.068826
434,0.066772,0.077122,0.051588999999999996
435,0.06403500000000001,0.065495,0.044801
436,0.062103,0.079476,0.061748000000000004
437,0.06225700000000001,0.079672,0.060041
438,0.064698,0.069921,0.058783
439,0.066609,0.068841,0.057698
440,0.06790399999999999,0.081498,0.056960000000000004
441,0.074103,0.077731,0.06095
442,0.061072,0.068173,0.053632000000000006
443,0.064462,0.065367,0.040238
444,0.061388,0.064151,0.046192000000000004
445,0.06510099999999999,0.07953400000000001,0.064403
446,0.063692,0.068186,0.057815
447,0.06461599999999999,0.064847,0.054001
448,0.063692,0.063807,0.052743
449,0.062309,0.070405,0.051321000000000006
450,0.067216,0.07072200000000001,0.058801
451,0.061489,0.073068,0.054938
452,0.0616,0.067367,0.05501
453,0.062542,0.070537,0.05584
454,0.061489,0.075281,0.060904999999999994
455,0.06381,0.082638,0.063695
456,0.06916900000000001,0.07545700000000001,0.064711
457,0.0664,0.06855900000000001,0.057539
458,0.064583,0.06947,0.059241999999999996
459,0.063667,0.08457,0.063215
460,0.065745,0.071613,0.03973
461,0.063427,0.06911,0.05585
462,0.04427,0.064206,0.041597
463,0.066001,0.071926,0.060412
464,0.069565,0.081057,0.067222
465,0.06627999999999999,0.06683,0.046782
466,0.080815,0.082264,0.055959
467,0.06522599999999999,0.06802899999999999,0.037651
468,0.068473,0.081255,0.061625
469,0.068725,0.068837,0.054436
470,0.070793,0.073168,0.06446
471,0.070276,0.097868,0.067471
472,0.060784000000000005,0.063845,0.054007000000000006
473,0.060453,0.071293,0.058154
474,0.06405599999999999,0.079502,0.06111900000000001
475,0.06575,0.06693099999999999,0.054163
476,0.063072,0.06588,0.05475700000000001
477,0.051708000000000004,0.054847,0.031899000000000004
478,0.054645000000000006,0.07376,0.053645000000000005
479,0.065077,0.067397,0.051814
480,0.059868,0.063424,0.048753
481,0.058292,0.066445,0.05784500000000001
482,0.062089,0.073501,0.052801999999999995
483,0.054703999999999996,0.06097,0.043739
484,0.06308,0.072118,0.05828099999999999
485,0.057717,0.066968,0.05298099999999999
486,0.059148,0.071155,0.057937
487,0.05814400000000001,0.060752999999999995,0.052382000000000005
488,0.061502999999999995,0.064647,0.050226
489,0.062669,0.072163,0.057165999999999995
490,0.059830999999999995,0.073371,0.05887100000000001
491,0.056219000000000005,0.063055,0.051066
492,0.057165999999999995,0.061055,0.052329999999999995
493,0.05411799999999999,0.06652000000000001,0.053066999999999996
494,0.06207000000000001,0.066035,0.056748
495,0.055915999999999993,0.056749,0.050086
496,0.058528,0.074769,0.055175
497,0.051576,0.063894,0.051265
498,0.063473,0.063886,0.056649
499,0.062942,0.06995499999999999,0.059435
500,0.05511900000000001,0.056142,0.008860999999999999
501,0.056204,0.069453,0.044877999999999994
502,0.064492,0.070849,0.059213
503,0.060690999999999995,0.060798000000000005,0.047339
504,0.06490399999999999,0.107896,0.033305
505,0.057380999999999995,0.090826,0.054684
506,0.05099,0.061771000000000006,0.042720999999999995
507,0.054873000000000005,0.065087,0.053517999999999996
508,0.069125,0.07162,0.054877999999999996
509,0.038130000000000004,0.053316999999999996,0.028664
510,0.061463,0.067018,0.054336
511,0.060808,0.065179,0.056958
512,0.062359000000000005,0.06298200000000001,0.043768
513,0.065962,0.069522,0.053187
514,0.052354,0.07683200000000001,0.051726
515,0.052222000000000005,0.059329,0.042334
516,0.044282,0.046360000000000005,0.015295
517,0.064295,0.088275,0.062891
518,0.035131,0.053913,0.034921
519,0.064558,0.072267,0.061600999999999996
520,0.055487,0.056536,0.035655
521,0.058125,0.06825099999999999,0.045015
522,0.052298000000000004,0.06044600000000001,0.048065
523,0.06066799999999999,0.068096,0.055042999999999995
524,0.055149000000000004,0.062472,0.047721
525,0.057273000000000004,0.08243099999999999,0.052454999999999995
526,0.064927,0.073737,0.055173
527,0.053713,0.067735,0.049631
528,0.063463,0.068186,0.047510000000000004
529,0.063309,0.06468600000000001,0.044032
530,0.048815,0.061448,0.018947
531,0.035598000000000005,0.059116999999999996,0.03408
532,0.070784,0.087257,0.063206
533,0.064201,0.081952,0.06311900000000001
534,0.091712,0.091712,0.073167
535,0.060983,0.074085,0.058507
536,0.068354,0.078311,0.063735
537,0.060695000000000006,0.063821,0.05414
538,0.053448,0.059778,0.051940999999999994
539,0.060083000000000004,0.07356,0.059579999999999994
540,0.056274,0.06340499999999999,0.053402
541,0.053423000000000005,0.057263999999999995,0.042983999999999994
542,0.067344,0.06763999999999999,0.059438
543,0.059319000000000004,0.079679,0.057263999999999995
544,0.056778999999999996,0.058035,0.040931
545,0.062033000000000005,0.06398,0.05259
546,0.054640999999999995,0.056486,0.046872000000000004
547,0.053086,0.058605,0.051149
548,0.052698,0.055691,0.049318
549,0.05134400000000001,0.0615,0.048443
550,0.049531,0.069201,0.049435
551,0.057804999999999995,0.073417,0.055913
552,0.05567999999999999,0.06538300000000001,0.03758
553,0.05343099999999999,0.08118,0.044489
554,0.05214,0.0683,0.051677999999999995
555,0.052328,0.055063,0.037377999999999995
556,0.054804,0.07270399999999999,0.054254
557,0.063461,0.06400399999999999,0.050067
558,0.056036,0.073388,0.053957000000000005
559,0.056505999999999994,0.062539,0.042131
560,0.05564500000000001,0.066028,0.05466
561,0.05499,0.056139999999999995,0.044198
562,0.051539,0.055434000000000004,-0.015194
563,0.038239999999999996,0.058822,0.031379000000000004
564,0.062886,0.06839500000000001,0.057009000000000004
565,0.051149,0.06413200000000001,0.04679
566,0.057159,0.057978999999999996,0.044854000000000005
567,0.044364,0.049398000000000004,0.021664
568,0.031905,0.070395,0.024038999999999998
569,0.055276,0.059335,0.028804000000000003
570,0.055515999999999996,0.069996,0.046866000000000005
571,0.041662,0.054959,0.033364
572,0.061905999999999996,0.07053999999999999,0.020178
573,0.034512,0.071372,0.033442
574,0.05625,0.08307,0.053292
575,0.07626799999999999,0.083773,0.064627
576,0.048957,0.058114,0.043351
577,0.056179999999999994,0.068704,0.054390999999999995
578,0.055304,0.056236,0.048128
579,0.052976,0.054190999999999996,0.047644
580,0.053447,0.07618899999999999,0.052601
581,0.050755,0.059803999999999996,0.049924
582,0.050106,0.052694000000000005,0.035968
583,0.055408000000000006,0.058308000000000006,0.030992000000000002
584,0.062233000000000004,0.06271,0.023707
585,0.042589,0.046055,0.014861000000000001
586,0.055474,0.064291,0.036552
587,0.061913,0.07181900000000001,0.056960000000000004
588,0.06705900000000001,0.095585,0.061882000000000006
589,0.059939,0.06539600000000001,0.036797
590,0.058146,0.058427999999999994,0.022436
591,0.07360499999999999,0.086805,0.049326
592,0.041332,0.05517999999999999,0.036175
593,0.054519000000000005,0.055094000000000004,0.0225
594,0.054671000000000004,0.060091,0.036638
595,0.070974,0.082196,0.057665999999999995
596,0.054827999999999995,0.075257,0.048244999999999996
597,0.059423000000000004,0.08065800000000001,0.054235000000000005
598,0.051664999999999996,0.06524400000000001,0.044454
599,0.059682000000000006,0.065458,0.050924000000000004
600,0.046273,0.046831,0.014722999999999998
601,0.134483,0.139209,0.112108
602,0.061821,0.08802,0.054884
603,0.048175,0.062339,0.034453
604,0.060598,0.07066,0.042898
605,0.051448,0.056683000000000004,0.043551
606,0.051271000000000004,0.069103,0.049585000000000004
607,0.056651,0.0585,0.049872
608,0.049163,0.051173,0.035439
609,0.045114,0.056486,0.044056
610,0.05240499999999999,0.069745,0.052316999999999995
611,0.054908000000000005,0.073382,0.052588
612,0.058371000000000006,0.070293,0.05425700000000001
613,0.055262,0.055262,0.041748
614,0.051846,0.063314,0.047143
615,0.046823000000000004,0.056255999999999994,0.045347000000000005
616,0.046508999999999995,0.050989,0.045287
617,0.049851,0.057034,0.045199
618,0.052674,0.0768,0.049759
619,0.047991000000000006,0.053194000000000005,0.034037
620,0.043625,0.043942,0.016574000000000002
621,0.048463,0.06539600000000001,0.030716000000000004
622,0.045087,0.04967,0.030938
623,0.054911,0.063318,0.047158
624,0.047408,0.051955999999999995,0.040342
625,0.046356,0.050085000000000005,0.040034
626,0.04879,0.050177,0.025788
627,0.064969,0.073014,0.047219
628,0.059726999999999995,0.07306,0.035710000000000006
629,0.042444,0.049123,0.020919999999999998
630,0.050485,0.050653,0.028254
631,0.049063999999999997,0.071279,0.043232
632,0.048042,0.056466999999999996,0.032708999999999995
633,0.050924000000000004,0.060001,0.042356
634,0.056435,0.06835,0.054337
635,0.048133999999999996,0.06596,0.042934
636,0.050749,0.054828999999999996,0.039731
637,0.05463099999999999,0.055864,0.029220999999999997
638,0.058623,0.064703,0.053627
639,0.048628,0.055304,0.043106
640,0.047222,0.049539,0.021071
641,0.043195,0.06121,0.041835000000000004
642,0.051248,0.052345,0.037239999999999995
643,0.055269000000000006,0.07526000000000001,0.054844000000000004
644,0.04614,0.049458999999999996,0.031787
645,0.05175,0.054278,0.037257
646,0.055045000000000004,0.059517999999999995,0.047957
647,0.041352,0.066786,0.040181
648,0.050851,0.054803,0.037185
649,0.047132,0.051708000000000004,0.039810000000000005
650,0.05055,0.05664400000000001,0.040617
651,0.043410000000000004,0.053848,0.037694
652,0.05894,0.06059,0.044420999999999995
653,0.049703,0.0521,0.040694
654,0.049377,0.055353999999999993,0.046056
655,0.044329,0.05111,0.042923
656,0.043311,0.048214,0.034254
657,0.055354999999999994,0.076787,0.051993
658,0.052572,0.053394000000000004,0.040822000000000004
659,0.049124,0.06465599999999999,0.043588999999999996
660,0.045855,0.063136,0.044551
661,0.055094000000000004,0.056226,0.044906
662,0.064801,0.0714,0.055465
663,0.06277,0.063402,0.024118999999999998
664,0.045251,0.056735,0.030314999999999998
665,0.048464,0.048464,0.015373
666,0.056422,0.090184,0.04972
667,0.052936000000000004,0.061636,0.042852999999999995
668,0.043983,0.046426999999999996,0.024676
669,0.054798,0.056380999999999994,0.028127999999999997
670,0.046451,0.057438,0.04016
671,0.055938999999999996,0.063774,0.051187
672,0.04222,0.043611000000000004,0.027821
673,0.038151,0.048731000000000003,0.031704
674,0.046425,0.055052,0.044101999999999995
675,0.055702,0.068463,0.05363099999999999
676,0.045074,0.048475,0.038111
677,0.04094,0.059913,0.040777999999999995
678,0.048112,0.049636,0.039691000000000004
679,0.043539999999999995,0.05140700000000001,0.038242
680,0.044183,0.05670599999999999,0.042256
681,0.045771,0.05665800000000001,0.044182
682,0.044575,0.047017,0.017161000000000003
683,0.049901999999999995,0.065368,0.047566000000000004
684,0.042679,0.043391000000000006,0.036669
685,0.039744999999999996,0.041488,0.029207
686,0.044101999999999995,0.052998,0.042259
687,0.038663,0.045062,0.034344
688,0.049726,0.051976,0.04362
689,0.039769,0.047793,0.034393
690,0.045232,0.046766,0.036031
691,0.046131,0.048647,0.029331
692,0.035115,0.04639,0.026292000000000003
693,0.048199,0.059835,0.047626
694,0.046533,0.054634,0.040862
